time,open,high,low,close,VWAP,RTH VWAP
2002-11-05,10704,10835,10676,10807,10772.666666666666,
2002-11-06,10841,10944,10725,10926,10865,
2002-11-07,10888,10888,10685,10733,10768.666666666666,
2002-11-08,10747,10817,10639,10654,10703.333333333334,
2002-11-11,10649,10660,10485,10514,10553,
2002-11-12,10507,10655,10506,10556,10572.333333333334,
2002-11-13,10521,10644,10439,10584,10555.666666666666,
2002-11-14,10563,10705,10549,10679,10644.333333333334,
2002-11-15,10669,10738,10605,10725,10689.333333333334,
2002-11-18,10721,10797,10630,10639,10688.666666666666,
2002-11-19,10633,10700,10557,10644,10633.666666666666,
2002-11-20,10658,10853,10593,10831,10759,
2002-11-21,10824,11028,10804,11018,10950,
2002-11-22,11002,11035,10947,10955,10979,
2002-11-25,10979,11029,10913,10986,10976,
2002-11-26,10978,11003,10819,10824,10882,
2002-11-27,10848,11098,10824,11086,11002.666666666666,
2002-11-29,11079,11119,11009,11029,11052.333333333334,
2002-12-02,11029,11203,10939,11029,11057,
2002-12-03,11044,11053,10877,10924,10951.333333333334,
2002-12-04,10895,10968,10805,10902,10891.666666666666,
2002-12-05,10901,10987,10764,10799,10850,
2002-12-06,10799,10841,10645,10816,10767.333333333334,
2002-12-09,10834,10834,10600,10612,10682,
2002-12-10,10640,10737,10626,10714,10692.333333333334,
2002-12-11,10709,10786,10644,10729,10719.666666666666,
2002-12-12,10755,10775,10668,10700,10714.333333333334,
2002-12-13,10694,10694,10557,10575,10608.666666666666,
2002-12-16,10561,10799,10561,10792,10717.333333333334,
2002-12-17,10794,10804,10679,10693,10725.333333333334,
2002-12-18,10696,10700,10563,10610,10624.333333333334,
2002-12-19,10601,10670,10482,10530,10560.666666666666,
2002-12-20,10553,10720,10540,10687,10649,
2002-12-23,10677,10712,10617,10665,10664.666666666666,
2002-12-24,10665,10679,10595,10605,10626.333333333334,
2002-12-26,10620,10720,10560,10610,10630,
2002-12-27,10600,10612,10436,10445,10497.666666666666,
2002-12-30,10436,10524,10410,10482,10472,
2002-12-31,10475,10519,10396,10506,10473.666666666666,
2003-01-02,10495,10785,10491,10766,10680.666666666666,
2003-01-03,10761,10796,10710,10779,10761.666666666666,
2003-01-06,10805,10962,10736,10912,10870,
2003-01-07,10902,10963,10866,10925,10918,
2003-01-08,10905,10920,10736,10758,10804.666666666666,
2003-01-09,10777,10949,10750,10916,10871.666666666666,
2003-01-10,10917,10977,10814,10942,10911,
2003-01-13,10936,11039,10904,10952,10965,
2003-01-14,10950,11010,10902,10985,10965.666666666666,
2003-01-15,10994,11030,10857,10906,10931,
2003-01-16,10897,10965,10830,10875,10890,
2003-01-17,10842,10844,10713,10758,10771.666666666664,
2003-01-21,10768,10785,10588,10610,10661,
2003-01-22,10610,10648,10461,10475,10528,
2003-01-23,10498,10550,10414,10495,10486.333333333334,
