time,open,high,low,close,VWAP,RTH VWAP,,,,,
1/16/2001,1.16915,1.16915,1.1561499999999998,1.1599499999999998,1.1617499999999998,,,,,,
1/17/2001,1.1599499999999998,1.1599499999999998,1.1498499999999998,1.15915,1.1563166666666664,,,,,,
1/18/2001,1.1599499999999998,1.16235,1.15925,1.1596499999999998,1.1604166666666667,,,,,,
1/19/2001,1.16065,1.16065,1.1521499999999998,1.1536499999999998,1.1554833333333332,,,,,,
1/22/2001,1.15695,1.15695,1.14615,1.15225,1.1517833333333332,,,,,,
1/23/2001,1.15225,1.15685,1.15225,1.15685,1.1553166666666665,,,,,,
1/24/2001,1.15685,1.15685,1.1411499999999999,1.1411499999999999,1.1463833333333333,,,,,,
1/25/2001,1.15685,1.15685,1.1331499999999999,1.14005,1.14335,,,,,,
1/26/2001,1.13865,1.1416499999999998,1.1378499999999998,1.13865,1.1393833333333332,,,,,,
1/29/2001,1.13865,1.1416499999999998,1.1352499999999999,1.1352499999999999,1.1373833333333332,,,,,,
1/30/2001,1.13865,1.13865,1.13485,1.13485,1.1361166666666664,,,,,,
1/31/2001,1.1495499999999998,1.15015,1.14515,1.15015,1.1484833333333333,,,,,,
2/1/2001,1.1495499999999998,1.1578499999999998,1.14515,1.1573499999999999,1.15345,,,,,,
2/2/2001,1.1495499999999998,1.1580499999999998,1.14515,1.1580499999999998,1.1537499999999998,,,,,,
2/5/2001,1.15515,1.1559499999999998,1.15485,1.15485,1.1552166666666663,,,,,,
2/6/2001,1.15515,1.1559499999999998,1.14665,1.14665,1.14975,,,,,,
2/7/2001,1.1498499999999998,1.1498499999999998,1.14715,1.1498499999999998,1.14895,,,,,,
2/8/2001,1.1498499999999998,1.1498499999999998,1.13415,1.13415,1.1393833333333332,,,,,,
2/9/2001,1.13965,1.14265,1.13965,1.13965,1.1406500000000002,,,,,,
2/12/2001,1.13965,1.1481499999999998,1.13965,1.1481499999999998,1.1453166666666665,,,,,,
2/13/2001,1.13965,1.1481499999999998,1.13415,1.14705,1.1431166666666666,,,,,,
2/14/2001,1.13475,1.13645,1.13395,1.13495,1.1351166666666666,,,,,,
2/15/2001,1.12265,1.12265,1.11865,1.11865,1.119983333333333,,,,,,
2/16/2001,1.13265,1.13285,1.13035,1.13285,1.1320166666666667,,,,,,
2/20/2001,1.12215,1.13285,1.1216499999999998,1.12215,1.1255499999999998,,,,,,
2/21/2001,1.1312499999999999,1.1312499999999999,1.12265,1.1312499999999999,1.128383333333333,,,,,,
2/22/2001,1.1171499999999999,1.12265,1.1171499999999999,1.11945,1.11975,,,,,,
2/23/2001,1.12365,1.13415,1.12365,1.12365,1.12715,,,,,,
2/26/2001,1.12365,1.13415,1.12265,1.1264499999999997,1.12775,,,,,,
2/27/2001,1.12365,1.13415,1.12265,1.1256499999999998,1.1274833333333334,,,,,,
2/28/2001,1.13645,1.13695,1.13415,1.13495,1.1353499999999999,,,,,,
3/1/2001,1.13645,1.14505,1.13415,1.14485,1.1413499999999999,,,,,,
3/2/2001,1.15055,1.1506499999999997,1.14595,1.14785,1.14815,,,,,,
3/5/2001,1.14285,1.1434499999999999,1.14285,1.1434499999999999,1.1432499999999999,,,,,,
3/6/2001,1.14285,1.14705,1.14285,1.14705,1.1456499999999998,,,,,,
3/7/2001,1.1416499999999998,1.1416499999999998,1.1416499999999998,1.1416499999999998,1.1416499999999998,,,,,,
3/8/2001,1.1456499999999998,1.14595,1.1420499999999998,1.14255,1.1435166666666665,,,,,,
3/9/2001,1.1456499999999998,1.1458499999999998,1.1420499999999998,1.1458499999999998,1.144583333333333,,,,,,
3/12/2001,1.1411499999999999,1.14465,1.14095,1.14465,1.1434166666666665,,,,,,
3/13/2001,1.1338499999999998,1.13395,1.1281499999999998,1.13245,1.1315166666666665,,,,,,
3/14/2001,1.12695,1.12695,1.12365,1.12385,1.1248166666666666,,,,,,
3/15/2001,1.11865,1.12695,1.11165,1.11165,1.11675,,,,,,
3/16/2001,1.11235,1.1197499999999998,1.1051499999999999,1.1089499999999999,1.1112833333333334,,,,,,
3/19/2001,1.11085,1.11275,1.11085,1.11275,1.1121166666666664,,,,,,
3/20/2001,1.1159499999999998,1.1214499999999998,1.11465,1.1214499999999998,1.1191833333333332,,,,,,
3/21/2001,1.11185,1.1121499999999997,1.10765,1.1091499999999999,1.10965,,,,,,
3/22/2001,1.10265,1.10265,1.0971499999999998,1.10175,1.1005166666666666,,,,,,
3/23/2001,1.1071499999999999,1.1071499999999999,1.1029499999999999,1.1029499999999999,1.10435,,,,,,
3/26/2001,1.1096499999999998,1.1096499999999998,1.1081499999999997,1.1081499999999997,1.1086499999999997,,,,,,
3/27/2001,1.10615,1.1121499999999997,1.10465,1.10675,1.1078499999999998,,,,,,
3/28/2001,1.10135,1.1020499999999998,1.1011499999999999,1.1014499999999998,1.1015499999999998,,,,,,
3/29/2001,1.10005,1.10005,1.09465,1.09645,1.09705,,,,,,
3/30/2001,1.09585,1.09815,1.0898499999999998,1.09055,1.0928499999999999,,,,,,
4/2/2001,1.0931499999999998,1.09585,1.0915499999999998,1.0931499999999998,1.0935166666666667,,,,,,
4/3/2001,1.0931499999999998,1.1094499999999998,1.0915499999999998,1.1094499999999998,1.1034833333333331,,,,,,
4/4/2001,1.0931499999999998,1.1157499999999998,1.0931499999999998,1.1157499999999998,1.1082166666666666,,,,,,
4/5/2001,1.11865,1.11865,1.1098499999999998,1.1098499999999998,1.112783333333333,,,,,,
4/6/2001,1.10805,1.11585,1.10805,1.11585,1.11325,,,,,,
4/9/2001,1.10805,1.1112499999999998,1.10805,1.1112499999999998,1.1101833333333333,,,,,,
4/10/2001,1.10805,1.10805,1.1012499999999998,1.1012499999999998,1.1035166666666665,,,,,,
4/11/2001,1.10805,1.10805,1.09985,1.09985,1.1025833333333332,,,,,,
4/12/2001,1.10805,1.10805,1.10435,1.10435,1.1055833333333334,,,,,,
4/16/2001,1.10805,1.10805,1.09875,1.09875,1.10185,,,,,,
4/17/2001,1.10805,1.10805,1.09455,1.09455,1.0990499999999999,,,,,,
4/18/2001,1.09145,1.09675,1.0854499999999998,1.09675,1.0929833333333334,,,,,,
4/19/2001,1.09145,1.1054499999999998,1.09145,1.1054499999999998,1.1007833333333332,,,,,,
4/20/2001,1.09145,1.11545,1.09145,1.11545,1.10745,,,,,,
4/23/2001,1.09145,1.10845,1.09145,1.10845,1.1027833333333332,,,,,,
4/24/2001,1.1051499999999999,1.1051499999999999,1.1051499999999999,1.1051499999999999,1.1051499999999999,,,,,,
4/25/2001,1.1051499999999999,1.10745,1.1051499999999999,1.10745,1.1066833333333335,,,,,,
4/26/2001,1.1051499999999999,1.1149499999999999,1.1051499999999999,1.1149499999999999,1.1116833333333331,,,,,,
4/27/2001,1.1051499999999999,1.1051499999999999,1.1022499999999997,1.1022499999999997,1.1032166666666665,,,,,,
5/1/2001,1.1051499999999999,1.1051499999999999,1.1029499999999999,1.1029499999999999,1.1036833333333333,,,,,,
5/2/2001,1.1051499999999999,1.1051499999999999,1.1039499999999998,1.1039499999999998,1.1043499999999997,,,,,,
5/3/2001,1.1051499999999999,1.1051499999999999,1.10075,1.10075,1.1022166666666664,,,,,,
5/4/2001,1.1051499999999999,1.10535,1.1051499999999999,1.10535,1.1052833333333332,,,,,,
5/7/2001,1.1051499999999999,1.1051499999999999,1.1008499999999999,1.1008499999999999,1.102283333333333,,,,,,
5/8/2001,1.1051499999999999,1.1051499999999999,1.09395,1.09395,1.0976833333333331,,,,,,
5/9/2001,1.09675,1.09675,1.09265,1.0953499999999998,1.0949166666666665,,,,,,
5/10/2001,1.09675,1.09675,1.09245,1.09245,1.093883333333333,,,,,,
5/11/2001,1.09035,1.09035,1.0875499999999998,1.0875499999999998,1.0884833333333332,,,,,,
5/14/2001,1.09035,1.09035,1.0856499999999998,1.0856499999999998,1.0872166666666665,,,,,,
5/15/2001,1.0881499999999997,1.0896499999999998,1.08805,1.0894499999999998,1.0890499999999999,,,,,,
5/16/2001,1.0881499999999997,1.09545,1.0881499999999997,1.09545,1.0930166666666665,,,,,,
5/17/2001,1.0951499999999998,1.0957499999999998,1.09065,1.0940499999999997,1.0934833333333331,,,,,,
5/18/2001,1.0888499999999999,1.0908499999999999,1.08865,1.0908499999999999,1.0901166666666666,,,,,,
5/21/2001,1.09255,1.09255,1.0867499999999999,1.0881499999999997,1.0891499999999998,,,,,,
5/22/2001,1.0856499999999998,1.0858499999999998,1.07525,1.07645,1.0791833333333332,,,,,,
5/23/2001,1.07445,1.07445,1.06745,1.06745,1.0697833333333333,,,,,,
5/24/2001,1.0646499999999999,1.07215,1.0626499999999999,1.06785,1.06755,,,,,,
5/25/2001,1.0686499999999999,1.07145,1.06765,1.0694499999999998,1.0695166666666667,,,,,,
5/29/2001,1.07045,1.07045,1.06595,1.06725,1.0678833333333333,,,,,,
5/30/2001,1.0679499999999997,1.06815,1.0666499999999999,1.06815,1.0676499999999998,,,,,,
5/31/2001,1.06765,1.06765,1.05735,1.05735,1.0607833333333334,,,,,,
6/1/2001,1.0586499999999999,1.05985,1.0566499999999999,1.0591499999999998,1.0585499999999999,,,,,,
6/4/2001,1.0576499999999998,1.0646499999999999,1.05565,1.0572499999999998,1.0591833333333331,,,,,,
6/5/2001,1.05615,1.0646499999999999,1.05415,1.06385,1.0608833333333332,,,,,,
6/6/2001,1.0656499999999998,1.0711499999999998,1.05645,1.0593499999999998,1.0623166666666666,,,,,,
6/7/2001,1.0591499999999998,1.06305,1.0565499999999999,1.0618499999999997,1.0604833333333332,,,,,,
6/8/2001,1.0618499999999997,1.0631499999999998,1.05735,1.0625499999999999,1.0610166666666665,,,,,,
6/11/2001,1.0616499999999998,1.06605,1.05215,1.0551499999999998,1.0577833333333333,,,,,,
6/12/2001,1.05435,1.06515,1.0528499999999998,1.0608499999999998,1.0596166666666667,,,,,,
6/13/2001,1.0648499999999999,1.0679499999999997,1.06235,1.06435,1.0648833333333332,,,,,,
6/14/2001,1.0665499999999999,1.0746499999999999,1.06015,1.07415,1.06965,,,,,,
6/15/2001,1.0736499999999998,1.07845,1.0711499999999998,1.0727499999999999,1.0741166666666666,,,,,,
6/18/2001,1.07425,1.07545,1.0685499999999999,1.0719499999999997,1.0719833333333333,,,,,,
6/19/2001,1.0719499999999997,1.07205,1.06385,1.06515,1.0670166666666667,,,,,,
6/20/2001,1.06405,1.0666499999999999,1.0607499999999999,1.0656499999999998,1.06435,,,,,,
6/21/2001,1.06625,1.06915,1.06215,1.06635,1.0658833333333333,,,,,,
6/22/2001,1.06575,1.0688499999999999,1.06235,1.0669499999999998,1.06605,,,,,,
6/25/2001,1.06785,1.0736499999999998,1.06765,1.07165,1.0709833333333332,,,,,,
6/26/2001,1.07025,1.07645,1.07015,1.07445,1.0736833333333333,,,,,,
6/27/2001,1.0748499999999999,1.0774499999999998,1.06995,1.0719499999999997,1.0731166666666665,,,,,,
6/28/2001,1.07145,1.0728499999999999,1.0549499999999998,1.05585,1.0612166666666665,,,,,,
6/29/2001,1.05605,1.06135,1.0553499999999998,1.0608499999999998,,,,,,,
7/2/2001,1.0612499999999998,1.06205,1.0557499999999997,1.0578499999999997,,,,,,,
7/3/2001,1.0591499999999998,1.06175,1.05715,1.05945,,,,,,,
7/5/2001,1.0593499999999998,1.05965,1.0469499999999998,1.04805,,,,,,,
7/6/2001,1.0477499999999997,1.0593499999999998,1.04685,1.0587499999999999,,,,,,,
7/9/2001,1.0588499999999998,1.0629499999999998,1.05595,1.05925,,,,,,,
7/10/2001,1.06115,1.0687499999999999,1.06045,1.06625,,,,,,,
7/11/2001,1.06645,1.0755499999999998,1.0647499999999999,1.0709499999999998,1.0704166666666666,,,,,,
7/12/2001,1.07035,1.07035,1.06225,1.0650499999999998,1.0658833333333333,,,,,,
7/13/2001,1.06515,1.06765,1.06235,1.0654499999999998,1.0651499999999998,,,,,,
7/16/2001,1.06605,1.0709499999999998,1.06415,1.0666499999999999,1.0672499999999998,,,,,,
7/17/2001,1.06425,1.07235,1.0612499999999998,1.07035,1.067983333333333,,,,,,
7/18/2001,1.07105,1.0856499999999998,1.0686499999999999,1.08385,1.0793833333333331,,,,,,
7/19/2001,1.0852499999999998,1.0894499999999998,1.0795499999999998,1.0830499999999998,1.0840166666666666,,,,,,
7/20/2001,1.08255,1.09015,1.0820499999999997,1.0830499999999998,1.0850833333333332,,,,,,
7/23/2001,1.08225,1.0831499999999998,1.0770499999999998,1.08025,1.08015,,,,,,
7/24/2001,1.0809499999999999,1.08865,1.08035,1.0867499999999999,1.0852499999999998,,,,,,
7/25/2001,1.0858499999999998,1.0928499999999999,1.0833499999999998,1.0919499999999998,1.0893833333333331,,,,,,
7/26/2001,1.09255,1.0940499999999997,1.08635,1.0898499999999998,1.090083333333333,,,,,,
7/27/2001,1.08935,1.09235,1.0839499999999997,1.08805,1.0881166666666664,,,,,,
7/30/2001,1.08825,1.0892499999999998,1.08405,1.08665,1.08665,,,,,,
7/31/2001,1.08615,1.0898499999999998,1.08425,1.0868499999999999,1.0869833333333332,,,,,,
8/1/2001,1.0879499999999998,1.0948499999999999,1.0879499999999998,1.0928499999999999,1.091883333333333,,,,,,
8/2/2001,1.0928499999999999,1.0959499999999998,1.09015,1.09475,1.0936166666666665,,,,,,
8/3/2001,1.0955499999999998,1.0990499999999999,1.0890499999999999,1.0959499999999998,1.094683333333333,,,,,,
8/6/2001,1.0950499999999999,1.0951499999999998,1.09045,1.0936499999999998,1.0930833333333332,,,,,,
8/7/2001,1.0929499999999999,1.0932499999999998,1.0871499999999998,1.0889499999999999,1.089783333333333,,,,,,
8/8/2001,1.0891499999999998,1.09265,1.08595,1.09245,1.09035,,,,,,
8/9/2001,1.09255,1.1058499999999998,1.09045,1.10435,1.1002166666666666,,,,,,
8/10/2001,1.10425,1.10765,1.1031499999999999,1.1051499999999999,1.1053166666666667,,,,,,
8/13/2001,1.1056499999999998,1.11265,1.10435,1.10955,1.10885,,,,,,
8/14/2001,1.10855,1.11565,1.1060499999999998,1.11475,1.11215,,,,,,
8/15/2001,1.1151499999999999,1.12695,1.11415,1.12445,1.12185,,,,,,
8/16/2001,1.12595,1.13225,1.1210499999999999,1.12615,1.1264833333333333,,,,,,
8/17/2001,1.12365,1.1304499999999997,1.1222499999999997,1.1293499999999999,1.1273499999999999,,,,,,
8/20/2001,1.1291499999999999,1.13265,1.1230499999999999,1.12575,1.12715,,,,,,
8/21/2001,1.1264499999999997,1.13035,1.1199499999999998,1.1250499999999999,1.1251166666666665,,,,,,
8/22/2001,1.13015,1.1359499999999998,1.12575,1.12635,1.1293499999999999,,,,,,
8/23/2001,1.12665,1.12885,1.1220499999999998,1.1275499999999998,1.1261499999999998,,,,,,
8/24/2001,1.1270499999999999,1.12885,1.11985,1.1251499999999999,,,,,,,
8/27/2001,1.12595,1.12685,1.12075,1.12385,,,,,,,
8/28/2001,1.1237499999999998,1.1251499999999999,1.1150499999999999,1.1233499999999998,,,,,,,
8/29/2001,1.1253499999999999,1.1270499999999999,1.12085,1.12265,,,,,,,
8/30/2001,1.1214499999999998,1.13075,1.11835,1.1298499999999998,,,,,,,
8/31/2001,1.12885,1.13255,1.1191499999999999,1.12235,,,,,,,
9/4/2001,1.1218499999999998,1.12265,1.0970499999999999,1.09845,,,,,,,
9/5/2001,1.1008499999999999,1.1035499999999998,1.0969499999999999,1.0989499999999999,,,,,,,
9/6/2001,1.09855,1.10935,1.0950499999999999,1.1073499999999998,,,,,,,
9/7/2001,1.10785,1.1197499999999998,1.10555,1.11775,,,,,,,
9/10/2001,1.11895,1.1201499999999998,1.1096499999999998,1.11265,,,,,,,
9/11/2001,1.1102499999999997,1.12175,1.10805,1.1193499999999998,,,,,,,
9/12/2001,1.1193499999999998,1.1193499999999998,1.1193499999999998,1.1193499999999998,,,,,,,
9/13/2001,1.11895,1.1250499999999999,1.11875,1.12475,,,,,,,
9/14/2001,1.12385,1.1375499999999998,1.1211499999999999,1.13415,,,,,,,
9/17/2001,1.1356499999999998,1.1458499999999998,1.1293499999999999,1.13875,,,,,,,
9/18/2001,1.13775,1.1411499999999999,1.1316499999999998,1.1397499999999998,,,,,,,
9/19/2001,1.13985,1.14495,1.13585,1.1426499999999997,,,,,,,
9/20/2001,1.14005,1.1416499999999998,1.1351499999999999,1.1382499999999998,,,,,,,
9/21/2001,1.1395499999999998,1.14025,1.12175,1.12575,,,,,,,
9/24/2001,1.1264499999999997,1.13225,1.1232499999999999,1.12895,,,,,,,
9/25/2001,1.1291499999999999,1.1376499999999998,1.1273499999999999,1.1355499999999998,,,,,,,
9/26/2001,1.13585,1.13705,1.1323499999999997,1.1361499999999998,,,,,,,
9/27/2001,1.13585,1.13605,1.12875,1.13015,,,,,,,
9/28/2001,1.13085,1.1311499999999999,1.12075,1.1232499999999999,,,,,,,
10/1/2001,1.12365,1.1304499999999997,1.1192499999999999,1.12975,,,,,,,
10/2/2001,1.1298499999999998,1.13245,1.1264499999999997,1.1315499999999998,,,,,,,
10/3/2001,1.1313499999999999,1.13605,1.1254499999999998,1.12575,,,,,,,
10/4/2001,1.1272499999999999,1.1315499999999998,1.1241499999999998,1.12845,,,,,,,
10/5/2001,1.1304499999999997,1.1336499999999998,1.1285499999999997,1.12995,,,,,,,
10/8/2001,1.1319499999999998,1.13695,1.1296499999999998,1.12995,,,,,,,
10/9/2001,1.1333499999999999,1.1352499999999999,1.1250499999999999,1.1262499999999998,,,,,,,
10/10/2001,1.1262499999999998,1.12865,1.12275,1.1233499999999998,,,,,,,
10/11/2001,1.1232499999999999,1.1251499999999999,1.11185,1.11605,,,,,,,
10/12/2001,1.1153499999999998,1.1254499999999998,1.1142499999999997,1.1218499999999998,,,,,,,
10/15/2001,1.1241499999999998,1.12665,1.1192499999999999,1.1211499999999999,,,,,,,
10/16/2001,1.1218499999999998,1.12405,1.11665,1.1214499999999998,,,,,,,
10/17/2001,1.12085,1.1220499999999998,1.1138499999999998,1.11585,,,,,,,
10/18/2001,1.11645,1.11855,1.1123499999999997,1.1171499999999999,,,,,,,
10/19/2001,1.11665,1.11665,1.10955,1.1123499999999997,,,,,,,
10/22/2001,1.11185,1.1132499999999999,1.10265,1.10555,,,,,,,
10/23/2001,1.10475,1.10685,1.1001499999999997,1.10365,,,,,,,
10/24/2001,1.1034499999999998,1.1074499999999998,1.1030499999999999,1.10655,,,,,,,
10/25/2001,1.1072499999999998,1.1109499999999999,1.1009499999999999,1.1069499999999999,,,,,,,
10/26/2001,1.10575,1.10825,1.10365,1.1050499999999999,,,,,,,
10/29/2001,1.10615,1.1182499999999997,1.1058499999999998,1.11665,,,,,,,
10/30/2001,1.11875,1.12385,1.11685,1.1180499999999998,,,,,,,
10/31/2001,1.11775,1.1205499999999997,1.11205,1.1132499999999999,,,,,,,
11/1/2001,1.1136499999999998,1.1253499999999999,1.11265,1.1170499999999999,,,,,,,
11/2/2001,1.1159499999999998,1.12095,1.1138499999999998,1.1157499999999998,,,,,,,
11/5/2001,1.11475,1.1149499999999999,1.1079499999999998,1.11075,,,,,,,
11/6/2001,1.1111499999999999,1.11285,1.1075499999999998,1.11075,,,,,,,
11/7/2001,1.10825,1.11815,1.1073499999999998,1.10885,,,,,,,
11/8/2001,1.1115499999999998,1.1133499999999998,1.10425,1.10665,,,,,,,
11/9/2001,1.1062499999999997,1.10825,1.1028499999999999,1.1071499999999999,,,,,,,
11/12/2001,1.10825,1.1157499999999998,1.1050499999999999,1.1071499999999999,,,,,,,
11/13/2001,1.1077499999999998,1.1077499999999998,1.0928499999999999,1.0950499999999999,,,,,,,
11/14/2001,1.09445,1.0978499999999998,1.0908499999999999,1.0970499999999999,,,,,,,
11/15/2001,1.09655,1.0992499999999998,1.09445,1.0953499999999998,,,,,,,
11/16/2001,1.0955499999999998,1.10045,1.0951499999999998,1.09855,,,,,,,
11/19/2001,1.0982499999999997,1.0991499999999998,1.09045,1.0936499999999998,,,,,,,
