time,open,high,low,close,VWAP,RTH VWAP
2005-10-12,104.78000000000006,104.78000000000006,104.78000000000006,104.78000000000006,,
2005-10-17,104.55000000000007,104.55000000000007,104.55000000000007,104.55000000000007,,
2005-10-18,104.42000000000004,104.42000000000004,104.42000000000004,104.42000000000004,,
2005-10-19,105.20000000000005,105.20000000000005,105.20000000000005,105.20000000000005,,
2005-10-20,105.00000000000006,105.00000000000006,105.00000000000006,105.00000000000006,,
2005-10-21,104.97000000000006,104.97000000000006,104.97000000000006,104.97000000000006,,
2005-10-24,105.14000000000004,105.14000000000004,105.14000000000004,105.14000000000004,,
2005-10-25,105.10000000000005,105.10000000000005,105.10000000000005,105.10000000000005,,
2005-10-26,104.86000000000007,104.86000000000007,104.86000000000007,104.86000000000007,,
2005-10-27,105.07000000000005,105.07000000000005,105.07000000000005,105.07000000000005,,
2005-10-28,105.18000000000006,105.18000000000006,105.18000000000006,105.18000000000006,,
2005-10-31,104.85000000000005,104.85000000000005,104.85000000000005,104.85000000000005,,
2005-11-01,104.47000000000006,104.47000000000006,104.47000000000006,104.47000000000006,,
2005-11-02,104.48000000000005,104.48000000000005,104.48000000000005,104.48000000000005,,
2005-11-04,103.80000000000007,103.80000000000007,103.80000000000007,103.80000000000007,,
2005-11-07,103.80000000000007,103.80000000000007,103.80000000000007,103.80000000000007,,
2005-11-08,103.86000000000007,103.86000000000007,103.86000000000007,103.86000000000007,,
2005-11-09,104.25000000000006,104.25000000000006,104.25000000000006,104.25000000000006,,
2005-11-10,104.51000000000005,104.51000000000005,104.51000000000005,104.51000000000005,,
2005-11-11,104.35000000000005,104.35000000000005,104.35000000000005,104.35000000000005,,
2005-11-14,105.15000000000006,105.15000000000006,105.15000000000006,105.15000000000006,,
2005-11-15,105.15000000000006,105.15000000000006,105.15000000000006,105.15000000000006,,
2005-11-16,105.55000000000007,105.55000000000007,105.55000000000007,105.55000000000007,,
2005-11-17,105.25000000000006,105.25000000000006,105.25000000000006,105.25000000000006,,
2005-11-18,105.60000000000005,105.60000000000005,105.60000000000005,105.60000000000005,,
2005-11-21,105.80000000000007,105.80000000000007,105.80000000000007,105.80000000000007,,
2005-11-22,105.65000000000006,105.65000000000006,105.65000000000006,105.65000000000006,,
2005-11-24,105.72000000000006,105.72000000000006,105.72000000000006,105.72000000000006,,
2005-11-25,106.14000000000004,106.14000000000004,106.14000000000004,106.14000000000004,,
2005-11-28,106.06000000000006,106.06000000000006,106.06000000000006,106.06000000000006,,
2005-11-29,105.99000000000007,105.99000000000007,105.99000000000007,105.99000000000007,,
2005-11-30,105.93000000000006,105.93000000000006,105.93000000000006,105.93000000000006,,
2005-12-01,105.85000000000005,105.85000000000005,105.85000000000005,105.85000000000005,,
2005-12-02,105.34000000000006,105.34000000000006,105.34000000000006,105.34000000000006,,
2005-12-05,104.64000000000004,104.64000000000004,104.64000000000004,104.64000000000004,,
2005-12-06,104.86000000000004,104.86000000000004,104.86000000000004,104.86000000000004,,
2005-12-07,105.01000000000005,105.01000000000005,105.01000000000005,105.01000000000005,,
2005-12-08,105.23000000000005,105.23000000000005,105.23000000000005,105.23000000000005,,
2005-12-09,104.87000000000006,104.87000000000006,104.87000000000006,104.87000000000006,,
2005-12-12,104.40000000000006,104.40000000000006,104.40000000000006,104.40000000000006,,
2005-12-13,104.58000000000004,104.58000000000004,104.58000000000004,104.58000000000004,,
2005-12-14,105.00000000000006,105.00000000000006,105.00000000000006,105.00000000000006,,
2005-12-15,105.35000000000005,105.35000000000005,105.35000000000005,105.35000000000005,,
2005-12-16,105.04000000000005,105.04000000000005,105.04000000000005,105.04000000000005,,
2005-12-19,104.95000000000005,104.95000000000005,104.95000000000005,104.95000000000005,,
2005-12-20,104.73000000000005,104.73000000000005,104.73000000000005,104.73000000000005,,
2005-12-21,104.95000000000005,104.95000000000005,104.95000000000005,104.95000000000005,,
2005-12-22,104.73000000000005,104.73000000000005,104.73000000000005,104.73000000000005,,
2005-12-26,104.68000000000006,104.68000000000006,104.68000000000006,104.68000000000006,,
2005-12-27,104.81000000000006,104.81000000000006,104.81000000000006,104.81000000000006,,
2005-12-28,105.29000000000005,105.29000000000005,105.29000000000005,105.29000000000005,,
2005-12-29,105.05000000000004,105.05000000000004,105.05000000000004,105.05000000000004,,
2005-12-30,105.16000000000005,105.16000000000005,105.16000000000005,105.16000000000005,,
2006-01-04,105.91000000000005,105.91000000000005,105.91000000000005,105.91000000000005,,
2006-01-05,106.18000000000006,106.18000000000006,106.18000000000006,106.18000000000006,,
2006-01-06,106.07000000000005,106.07000000000005,106.07000000000005,106.07000000000005,,
2006-01-10,106.24000000000007,106.24000000000007,106.24000000000007,106.24000000000007,,
2006-01-11,105.86000000000004,105.86000000000004,105.86000000000004,105.86000000000004,,
2006-01-12,106.03000000000006,106.03000000000006,106.03000000000006,106.03000000000006,,
2006-01-13,106.00000000000006,106.00000000000006,106.00000000000006,106.00000000000006,,
2006-01-16,105.93000000000006,105.93000000000006,105.93000000000006,105.93000000000006,,
2006-01-17,106.28000000000006,106.28000000000006,106.28000000000006,106.28000000000006,,
2006-01-18,106.28000000000006,106.28000000000006,106.28000000000006,106.28000000000006,,
2006-01-19,105.85000000000005,105.85000000000005,105.85000000000005,105.85000000000005,,
2006-01-20,105.85000000000005,105.85000000000005,105.85000000000005,105.85000000000005,,
2006-01-23,106.18000000000006,106.18000000000006,106.18000000000006,106.18000000000006,,
2006-01-24,106.18000000000006,106.18000000000006,106.18000000000006,106.18000000000006,,
2006-01-25,106.00000000000006,106.00000000000006,106.00000000000006,106.00000000000006,,
2006-01-26,105.46000000000006,105.46000000000006,105.46000000000006,105.46000000000006,,
2006-01-27,105.17000000000004,105.17000000000004,105.17000000000004,105.17000000000004,,
2006-01-30,105.02000000000004,105.02000000000004,105.02000000000004,105.02000000000004,,
2006-01-31,104.92000000000004,104.92000000000004,104.92000000000004,104.92000000000004,,
2006-02-01,105.05000000000004,105.05000000000004,105.05000000000004,105.05000000000004,,
2006-02-02,104.85000000000005,104.85000000000005,104.85000000000005,104.85000000000005,,
2006-02-03,104.53000000000006,104.53000000000006,104.53000000000006,104.53000000000006,,
2006-02-06,104.73000000000005,104.73000000000005,104.73000000000005,104.73000000000005,,
