time,open,high,low,close,VWAP,RTH VWAP
2000-05-22,56.23435099999999,56.23435099999999,56.23435099999999,56.23435099999999,56.23435099999998,
2000-05-23,56.32810099999999,56.32810099999999,56.31247099999999,56.31247099999999,56.31768099999999,
2000-05-24,56.45310099999999,56.45310099999999,56.43747099999999,56.45310099999999,56.44789099999999,
2000-05-25,56.71872099999999,56.74997099999999,56.71872099999999,56.74997099999999,56.739554333333324,
2000-05-26,56.71872099999999,56.79685099999999,56.49997099999999,56.79685099999999,56.69789099999999,
2000-05-30,56.59372099999999,56.59372099999999,56.59372099999999,56.59372099999999,56.59372099999998,
2000-05-31,56.95310099999999,56.95310099999999,56.93747099999999,56.93747099999999,56.942680999999986,
2000-06-01,57.34372099999999,57.35935099999999,57.34372099999999,57.35935099999999,57.35414099999999,
2000-06-02,57.34372099999999,57.40622099999999,57.23435099999999,57.32810099999999,57.32289099999999,
2000-06-05,57.73435099999999,57.73435099999999,57.71872099999999,57.71872099999999,57.72393099999999,
2000-06-06,57.73435099999999,57.73435099999999,57.56247099999999,57.56247099999999,57.61976433333333,
2000-06-07,57.62497099999999,57.64060099999999,57.62497099999999,57.64060099999999,57.63539099999999,
2000-06-08,57.59372099999999,57.59372099999999,57.59372099999999,57.59372099999999,57.59372099999999,
2000-06-09,57.59372099999999,57.67185099999999,57.56247099999999,57.59372099999999,57.60934766666666,
2000-06-12,57.76560099999999,57.76560099999999,57.76560099999999,57.76560099999999,57.76560099999999,
2000-06-13,57.79685099999999,57.81247099999999,57.79685099999999,57.81247099999999,57.80726433333333,
2000-06-14,58.04685099999999,58.04685099999999,58.04685099999999,58.04685099999999,58.04685099999998,
2000-06-15,58.04685099999999,58.07810099999999,57.92185099999999,57.98435099999999,57.994767666666654,
2000-06-16,58.01560099999999,58.29685099999999,57.93747099999999,58.04685099999999,58.09372433333332,
2000-06-19,58.24997099999999,58.24997099999999,58.24997099999999,58.24997099999999,58.24997099999999,
2000-06-20,58.24997099999999,58.28122099999999,58.14060099999999,58.14060099999999,58.18747433333332,
2000-06-21,57.78122099999999,57.79685099999999,57.78122099999999,57.78122099999999,57.786431,
2000-06-22,57.78122099999999,57.81247099999999,57.71872099999999,57.81247099999999,57.78122099999999,
2000-06-23,57.78122099999999,57.85935099999999,57.74997099999999,57.74997099999999,57.786431,
2000-06-26,57.90622099999999,57.90622099999999,57.90622099999999,57.90622099999999,57.90622099999999,
2000-06-27,57.89060099999999,57.89060099999999,57.89060099999999,57.89060099999999,57.890600999999975,
2000-06-28,57.93747099999999,57.95310099999999,57.93747099999999,57.95310099999999,57.94789099999999,
2000-06-29,58.28122099999999,58.28122099999999,58.28122099999999,58.28122099999999,58.28122099999999,
2000-06-30,58.28122099999999,58.37497099999999,58.21872099999999,58.37497099999999,58.32288766666666,
2000-07-03,58.35935099999999,58.53122099999999,58.23435099999999,58.29685099999999,58.35414099999999,
2000-07-05,58.65622099999999,58.81247099999999,58.60935099999999,58.60935099999999,58.677057666666656,
2000-07-06,58.62497099999999,58.64060099999999,58.39060099999999,58.51560099999999,58.515600999999975,
2000-07-07,58.39060099999999,58.68747099999999,58.29685099999999,58.45310099999999,58.479140999999984,
2000-07-10,58.46872099999999,58.46872099999999,58.46872099999999,58.46872099999999,58.46872099999999,
2000-07-11,58.46872099999999,58.51560099999999,58.37497099999999,58.42185099999999,58.43747433333332,
2000-07-12,58.32810099999999,58.32810099999999,58.32810099999999,58.32810099999999,58.32810099999998,
2000-07-13,58.60935099999999,58.60935099999999,58.60935099999999,58.60935099999999,58.609350999999975,
2000-07-14,58.60935099999999,58.62497099999999,58.12497099999999,58.12497099999999,58.29163766666665,
2000-07-17,57.85935099999999,57.85935099999999,57.85935099999999,57.85935099999999,57.85935099999998,
2000-07-18,57.89060099999999,57.89060099999999,57.89060099999999,57.89060099999999,57.89060099999998,
2000-07-19,57.89060099999999,57.93747099999999,57.79685099999999,57.82810099999999,57.85414099999999,
2000-07-20,57.85935099999999,58.40622099999999,57.84372099999999,58.40622099999999,58.21872099999999,
2000-07-21,58.45310099999999,58.48435099999999,58.40622099999999,58.48435099999999,58.458307666666656,
2000-07-24,58.39060099999999,58.39060099999999,58.39060099999999,58.39060099999999,58.39060099999998,
2000-07-25,58.42185099999999,58.42185099999999,58.42185099999999,58.42185099999999,58.42185099999998,
2000-07-26,58.42185099999999,58.48435099999999,58.40622099999999,58.42185099999999,58.43747433333332,
2000-07-27,58.54685099999999,58.54685099999999,58.54685099999999,58.54685099999999,58.546850999999975,
2000-07-28,58.54685099999999,58.60935099999999,58.51560099999999,58.56247099999999,58.56247433333332,
2000-07-31,58.53122099999999,58.53122099999999,58.53122099999999,58.53122099999999,58.53122099999999,
2000-08-01,58.73435099999999,58.73435099999999,58.73435099999999,58.73435099999999,58.73435099999998,
2000-08-02,58.81247099999999,58.85935099999999,58.81247099999999,58.85935099999999,58.84372433333332,
2000-08-03,58.89060099999999,58.89060099999999,58.89060099999999,58.89060099999999,58.89060099999998,
2000-08-04,58.89060099999999,58.95310099999999,58.85935099999999,58.89060099999999,58.901017666666654,
2000-08-07,59.09372099999999,59.14060099999999,58.92185099999999,59.06247099999999,59.041641,
2000-08-08,59.09372099999999,59.09372099999999,59.07810099999999,59.07810099999999,59.083307666666656,
2000-08-09,59.07810099999999,59.07810099999999,59.07810099999999,59.07810099999999,59.07810099999999,
2000-08-10,59.23435099999999,59.24997099999999,59.23435099999999,59.24997099999999,59.24476433333333,
2000-08-11,59.23435099999999,59.32810099999999,58.93747099999999,58.93747099999999,59.067681,
2000-08-14,58.96872099999999,58.96872099999999,58.96872099999999,58.96872099999999,58.96872099999999,
2000-08-15,58.81247099999999,58.81247099999999,58.81247099999999,58.81247099999999,58.81247099999999,
2000-08-16,58.73435099999999,58.73435099999999,58.73435099999999,58.73435099999999,58.73435099999998,
2000-08-17,58.73435099999999,58.74997099999999,58.73435099999999,58.73435099999999,58.739557666666656,
2000-08-18,58.73435099999999,58.87497099999999,58.67185099999999,58.87497099999999,58.80726433333333,
2000-08-21,58.85935099999999,58.89060099999999,58.82810099999999,58.87497099999999,58.864557666666656,
2000-08-22,58.93747099999999,58.93747099999999,58.93747099999999,58.93747099999999,58.93747099999999,
2000-08-23,58.93747099999999,59.14060099999999,58.90622099999999,59.06247099999999,59.03643099999999,
2000-08-24,59.21872099999999,59.21872099999999,59.21872099999999,59.21872099999999,59.21872099999999,
2000-08-25,59.21872099999999,59.24997099999999,59.15622099999999,59.17185099999999,59.19268099999999,
2000-08-28,59.34372099999999,59.34372099999999,59.06247099999999,59.06247099999999,59.15622099999999,
